regime,factorKey,factorLabel,factorValue,seedRep,metricKey,metricLabel,fixedValue,greedyValue,ratio,arrivalsPerStep,departuresPerStep,gridSize,simDuration,arrivalMin,arrivalMax,departureRate,requestedFactorValue,runSeed,inflowSeedOffset
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),8,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8492.21342358015,7596.065328292231,0.8944741434783536,400,160,5,500,0,40,8,8,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),8,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28973766,23890943,0.8245715451695165,400,160,5,500,0,40,8,8,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),8,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9006884.861828605,6555448.628824709,0.7278264049545985,400,160,5,500,0,40,8,8,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),9,0,throughput,Network Throughput (Final),40992,46609,1.137026736924278,400,160,5,500,0,40,8,9,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),9,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,9,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),9,0,vehiclesInNetwork,Vehicles In Network (Final),158072,152455,0.9644655599979756,400,160,5,500,0,40,8,9,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),9,0,sumQueueSizes,Total Queue Size (Final),157948,152083,0.9628675260212222,400,160,5,500,0,40,8,9,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),9,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8498.100464405174,7674.553635712165,0.9030904809677779,400,160,5,500,0,40,8,9,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),9,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28956715,23887017,0.8249215078436901,400,160,5,500,0,40,8,9,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),9,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9007159.216311758,6562303.721860342,0.7285653072476126,400,160,5,500,0,40,8,9,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),10,0,throughput,Network Throughput (Final),40992,46609,1.137026736924278,400,160,5,500,0,40,8,10,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),10,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,10,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),10,0,vehiclesInNetwork,Vehicles In Network (Final),158072,152455,0.9644655599979756,400,160,5,500,0,40,8,10,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),10,0,sumQueueSizes,Total Queue Size (Final),157948,152083,0.9628675260212222,400,160,5,500,0,40,8,10,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),10,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8498.100464405174,7674.553635712165,0.9030904809677779,400,160,5,500,0,40,8,10,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),10,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28956715,23887017,0.8249215078436901,400,160,5,500,0,40,8,10,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),10,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9007159.216311758,6562303.721860342,0.7285653072476126,400,160,5,500,0,40,8,10,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),11,0,throughput,Network Throughput (Final),40992,46609,1.137026736924278,400,160,5,500,0,40,8,11,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),11,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,11,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),11,0,vehiclesInNetwork,Vehicles In Network (Final),158072,152455,0.9644655599979756,400,160,5,500,0,40,8,11,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),11,0,sumQueueSizes,Total Queue Size (Final),157948,152083,0.9628675260212222,400,160,5,500,0,40,8,11,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),11,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8498.100464405174,7674.553635712165,0.9030904809677779,400,160,5,500,0,40,8,11,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),11,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28956715,23887017,0.8249215078436901,400,160,5,500,0,40,8,11,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),11,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9007159.216311758,6562303.721860342,0.7285653072476126,400,160,5,500,0,40,8,11,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),12,0,throughput,Network Throughput (Final),40992,46609,1.137026736924278,400,160,5,500,0,40,8,12,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),12,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,12,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),12,0,vehiclesInNetwork,Vehicles In Network (Final),158072,152455,0.9644655599979756,400,160,5,500,0,40,8,12,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),12,0,sumQueueSizes,Total Queue Size (Final),157948,152083,0.9628675260212222,400,160,5,500,0,40,8,12,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),12,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8498.100464405174,7674.553635712165,0.9030904809677779,400,160,5,500,0,40,8,12,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),12,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28956715,23887017,0.8249215078436901,400,160,5,500,0,40,8,12,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),12,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9007159.216311758,6562303.721860342,0.7285653072476126,400,160,5,500,0,40,8,12,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),13,0,throughput,Network Throughput (Final),40992,46609,1.137026736924278,400,160,5,500,0,40,8,13,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),13,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,13,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),13,0,vehiclesInNetwork,Vehicles In Network (Final),158072,152455,0.9644655599979756,400,160,5,500,0,40,8,13,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),13,0,sumQueueSizes,Total Queue Size (Final),157948,152083,0.9628675260212222,400,160,5,500,0,40,8,13,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),13,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8498.100464405174,7674.553635712165,0.9030904809677779,400,160,5,500,0,40,8,13,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),13,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28956715,23887017,0.8249215078436901,400,160,5,500,0,40,8,13,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),13,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9007159.216311758,6562303.721860342,0.7285653072476126,400,160,5,500,0,40,8,13,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),14,0,throughput,Network Throughput (Final),40992,46609,1.137026736924278,400,160,5,500,0,40,8,14,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),14,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,14,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),14,0,vehiclesInNetwork,Vehicles In Network (Final),158072,152455,0.9644655599979756,400,160,5,500,0,40,8,14,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),14,0,sumQueueSizes,Total Queue Size (Final),157948,152083,0.9628675260212222,400,160,5,500,0,40,8,14,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),14,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8498.100464405174,7674.553635712165,0.9030904809677779,400,160,5,500,0,40,8,14,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),14,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28956715,23887017,0.8249215078436901,400,160,5,500,0,40,8,14,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),14,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9007159.216311758,6562303.721860342,0.7285653072476126,400,160,5,500,0,40,8,14,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),15,0,throughput,Network Throughput (Final),40992,46609,1.137026736924278,400,160,5,500,0,40,8,15,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),15,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,15,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),15,0,vehiclesInNetwork,Vehicles In Network (Final),158072,152455,0.9644655599979756,400,160,5,500,0,40,8,15,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),15,0,sumQueueSizes,Total Queue Size (Final),157948,152083,0.9628675260212222,400,160,5,500,0,40,8,15,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),15,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8498.100464405174,7674.553635712165,0.9030904809677779,400,160,5,500,0,40,8,15,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),15,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28956715,23887017,0.8249215078436901,400,160,5,500,0,40,8,15,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),15,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9007159.216311758,6562303.721860342,0.7285653072476126,400,160,5,500,0,40,8,15,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),16,0,throughput,Network Throughput (Final),40992,46609,1.137026736924278,400,160,5,500,0,40,8,16,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),16,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,16,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),16,0,vehiclesInNetwork,Vehicles In Network (Final),158072,152455,0.9644655599979756,400,160,5,500,0,40,8,16,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),16,0,sumQueueSizes,Total Queue Size (Final),157948,152083,0.9628675260212222,400,160,5,500,0,40,8,16,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),16,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8498.100464405174,7674.553635712165,0.9030904809677779,400,160,5,500,0,40,8,16,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),16,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28956715,23887017,0.8249215078436901,400,160,5,500,0,40,8,16,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),16,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9007159.216311758,6562303.721860342,0.7285653072476126,400,160,5,500,0,40,8,16,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),17,0,throughput,Network Throughput (Final),40992,46609,1.137026736924278,400,160,5,500,0,40,8,17,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),17,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,17,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),17,0,vehiclesInNetwork,Vehicles In Network (Final),158072,152455,0.9644655599979756,400,160,5,500,0,40,8,17,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),17,0,sumQueueSizes,Total Queue Size (Final),157948,152083,0.9628675260212222,400,160,5,500,0,40,8,17,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),17,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8498.100464405174,7674.553635712165,0.9030904809677779,400,160,5,500,0,40,8,17,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),17,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28956715,23887017,0.8249215078436901,400,160,5,500,0,40,8,17,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),17,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9007159.216311758,6562303.721860342,0.7285653072476126,400,160,5,500,0,40,8,17,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),18,0,throughput,Network Throughput (Final),40992,46609,1.137026736924278,400,160,5,500,0,40,8,18,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),18,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,18,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),18,0,vehiclesInNetwork,Vehicles In Network (Final),158072,152455,0.9644655599979756,400,160,5,500,0,40,8,18,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),18,0,sumQueueSizes,Total Queue Size (Final),157948,152083,0.9628675260212222,400,160,5,500,0,40,8,18,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),18,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8498.100464405174,7674.553635712165,0.9030904809677779,400,160,5,500,0,40,8,18,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),18,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28956715,23887017,0.8249215078436901,400,160,5,500,0,40,8,18,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),18,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9007159.216311758,6562303.721860342,0.7285653072476126,400,160,5,500,0,40,8,18,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),19,0,throughput,Network Throughput (Final),40992,46609,1.137026736924278,400,160,5,500,0,40,8,19,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),19,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,19,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),19,0,vehiclesInNetwork,Vehicles In Network (Final),158072,152455,0.9644655599979756,400,160,5,500,0,40,8,19,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),19,0,sumQueueSizes,Total Queue Size (Final),157948,152083,0.9628675260212222,400,160,5,500,0,40,8,19,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),19,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8498.100464405174,7674.553635712165,0.9030904809677779,400,160,5,500,0,40,8,19,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),19,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28956715,23887017,0.8249215078436901,400,160,5,500,0,40,8,19,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),19,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9007159.216311758,6562303.721860342,0.7285653072476126,400,160,5,500,0,40,8,19,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),20,0,throughput,Network Throughput (Final),40992,46609,1.137026736924278,400,160,5,500,0,40,8,20,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),20,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,20,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),20,0,vehiclesInNetwork,Vehicles In Network (Final),158072,152455,0.9644655599979756,400,160,5,500,0,40,8,20,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),20,0,sumQueueSizes,Total Queue Size (Final),157948,152083,0.9628675260212222,400,160,5,500,0,40,8,20,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),20,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8498.100464405174,7674.553635712165,0.9030904809677779,400,160,5,500,0,40,8,20,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),20,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28956715,23887017,0.8249215078436901,400,160,5,500,0,40,8,20,2,0
arrivals_gt_departures,defaultRoadSpeed,Default Road Speed (cells/step),20,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9007159.216311758,6562303.721860342,0.7285653072476126,400,160,5,500,0,40,8,20,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),2,0,throughput,Network Throughput (Final),40992,46609,1.137026736924278,400,160,5,500,0,40,8,2,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),2,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,2,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),2,0,vehiclesInNetwork,Vehicles In Network (Final),158072,152455,0.9644655599979756,400,160,5,500,0,40,8,2,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),2,0,sumQueueSizes,Total Queue Size (Final),157948,152083,0.9628675260212222,400,160,5,500,0,40,8,2,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),2,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8498.100464405174,7674.553635712165,0.9030904809677779,400,160,5,500,0,40,8,2,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),2,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28956715,23887017,0.8249215078436901,400,160,5,500,0,40,8,2,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),2,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9007159.216311758,6562303.721860342,0.7285653072476126,400,160,5,500,0,40,8,2,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),5,0,throughput,Network Throughput (Final),40313,46066,1.1427083074938604,400,160,5,500,0,40,8,5,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),5,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,5,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),5,0,vehiclesInNetwork,Vehicles In Network (Final),158751,152998,0.9637608581993184,400,160,5,500,0,40,8,5,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),5,0,sumQueueSizes,Total Queue Size (Final),158338,151813,0.9587906882744509,400,160,5,500,0,40,8,5,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),5,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8477.67703323923,7566.493998309491,0.8925197278267175,400,160,5,500,0,40,8,5,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),5,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28936427,23812562,0.8229268250706973,400,160,5,500,0,40,8,5,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),5,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9008526.223484242,6567948.575044476,0.7290813627119775,400,160,5,500,0,40,8,5,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),8,0,throughput,Network Throughput (Final),39964,45620,1.1415273746371735,400,160,5,500,0,40,8,8,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),8,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,8,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),8,0,vehiclesInNetwork,Vehicles In Network (Final),159100,153444,0.9644500314267757,400,160,5,500,0,40,8,8,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),8,0,sumQueueSizes,Total Queue Size (Final),158450,151950,0.9589775954559798,400,160,5,500,0,40,8,8,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),8,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8476.179294920592,7592.4187802436,0.8957359815162721,400,160,5,500,0,40,8,8,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),8,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28933567,23863205,0.8247584889896223,400,160,5,500,0,40,8,8,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),8,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9014429.72560946,6517606.255593544,0.7230192540164144,400,160,5,500,0,40,8,8,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),12,0,throughput,Network Throughput (Final),39653,45186,1.13953547020402,400,160,5,500,0,40,8,12,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),12,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,12,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),12,0,vehiclesInNetwork,Vehicles In Network (Final),159411,153878,0.9652909774105928,400,160,5,500,0,40,8,12,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),12,0,sumQueueSizes,Total Queue Size (Final),158196,151631,0.9585008470504943,400,160,5,500,0,40,8,12,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),12,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8482.29991760881,7585.735724005259,0.8943017575053752,400,160,5,500,0,40,8,12,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),12,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28859351,23738339,0.8225527663459931,400,160,5,500,0,40,8,12,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),12,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9029465.74203942,6497789.696250929,0.7196206156471135,400,160,5,500,0,40,8,12,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),15,0,throughput,Network Throughput (Final),39250,44936,1.1448662420382165,400,160,5,500,0,40,8,15,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),15,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,15,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),15,0,vehiclesInNetwork,Vehicles In Network (Final),159814,154128,0.9644211395747556,400,160,5,500,0,40,8,15,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),15,0,sumQueueSizes,Total Queue Size (Final),158199,151046,0.9547847963640731,400,160,5,500,0,40,8,15,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),15,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8375.660768749642,7533.138694895178,0.8994082858515484,400,160,5,500,0,40,8,15,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),15,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28837178,23664037,0.8206086254348467,400,160,5,500,0,40,8,15,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),15,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9023979.203040779,6492524.375221656,0.7194746606944631,400,160,5,500,0,40,8,15,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),18,0,throughput,Network Throughput (Final),39263,44681,1.1379925120342307,400,160,5,500,0,40,8,18,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),18,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,18,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),18,0,vehiclesInNetwork,Vehicles In Network (Final),159801,154383,0.9660953310680158,400,160,5,500,0,40,8,18,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),18,0,sumQueueSizes,Total Queue Size (Final),157941,150897,0.9554010674872262,400,160,5,500,0,40,8,18,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),18,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8320.533405459535,7579.701040620775,0.9109633567058739,400,160,5,500,0,40,8,18,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),18,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28805016,23606939,0.8195426449337851,400,160,5,500,0,40,8,18,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),18,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9022654.524313262,6472136.767570891,0.7173206898402776,400,160,5,500,0,40,8,18,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),22,0,throughput,Network Throughput (Final),38888,44154,1.135414523760543,400,160,5,500,0,40,8,22,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),22,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,22,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),22,0,vehiclesInNetwork,Vehicles In Network (Final),160176,154910,0.9671236639696335,400,160,5,500,0,40,8,22,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),22,0,sumQueueSizes,Total Queue Size (Final),157557,150655,0.9561936315111357,400,160,5,500,0,40,8,22,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),22,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8254.653058176384,7503.496060401685,0.9090019904554724,400,160,5,500,0,40,8,22,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),22,0,sumTotalWaitTimes,Sum of Total Wait Times (Final),28759821,23538367,0.8184462274643504,400,160,5,500,0,40,8,22,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),22,0,sumStdTotalWaitTimes,Sum of Std Total Wait Times (Final),9027288.920344543,6473831.002264296,0.7171401136474549,400,160,5,500,0,40,8,22,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),25,0,throughput,Network Throughput (Final),38698,43756,1.1307044291694661,400,160,5,500,0,40,8,25,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),25,0,totalVehiclesEntered,Total Vehicles Entered (Final),199064,199064,1,400,160,5,500,0,40,8,25,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),25,0,vehiclesInNetwork,Vehicles In Network (Final),160366,155308,0.9684596485539329,400,160,5,500,0,40,8,25,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),25,0,sumQueueSizes,Total Queue Size (Final),157001,150251,0.9570066432697881,400,160,5,500,0,40,8,25,2,0
arrivals_gt_departures,defaultRoadLength,Default Road Length (cells),25,0,sumAvgWaitTimes,Sum of Average Wait Times (Final),8139.108442948366,7458.310926484965,0.9163547799816777,400,160,5,500,0,40,8,25,2,0
